method,sparse_rate,sparse_seed,anchor_count,anchor_count_std,valid_count,valid_count_std,mw_anchor_count,mw_anchor_count_std,mw_design_rank,mw_design_rank_std,rmse,rmse_std,mae,mae_std,median_ae,median_ae_std,p90_ae,p90_ae_std,p95_ae,p95_ae_std,bias_db,bias_db_std,std_error_db,std_error_db_std,count,count_std,los_rmse,los_rmse_std,nlos_rmse,nlos_rmse_std,high_wall_rmse,high_wall_rmse_std,unclipped_rmse,unclipped_rmse_std,unclipped_count,unclipped_count_std,clipped_pixel_fraction,clipped_pixel_fraction_std,non_anchor_rmse,non_anchor_rmse_std,non_anchor_mae,non_anchor_mae_std,non_anchor_p90_ae,non_anchor_p90_ae_std,non_anchor_count,non_anchor_count_std,non_anchor_los_rmse,non_anchor_los_rmse_std,non_anchor_nlos_rmse,non_anchor_nlos_rmse_std,free_space_rmse,free_space_rmse_std,free_space_mae,free_space_mae_std,free_space_p90_ae,free_space_p90_ae_std,free_space_count,free_space_count_std,wall_region_rmse,wall_region_rmse_std,rmse_delta_vs_multi_wall,rmse_delta_vs_multi_wall_std,rmse_delta_vs_direct_rf,rmse_delta_vs_direct_rf_std,num_rows,seed,experiment_name,run_dir
wallpath_extra,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.343900653143496,0.9955340513404956,2.229428218841553,0.6891645288773875,1.3738102798461913,0.5231138091517028,5.430540254592896,1.5254704588566053,7.177554777145386,1.9984726950984268,0.0272453334955498,0.3567134468222726,3.32816555261612,0.984351844935406,69171.2,62288.73393528756,1.3901133671928525,0.792331319915425,3.464203462972081,1.0512751956285529,3.6095837949350926,1.076459481074948,3.343900653143496,0.9955340513404956,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.3518378302361733,0.997847091925078,2.238535536289215,0.6920076269387905,5.442836220741272,1.5282212450433428,68825.0,61977.186267776655,1.3930884641840586,0.7932741588425941,3.4724289765905776,1.053712629191157,3.236166243510488,0.9544006867052608,2.1513778495788576,0.663993531256973,5.269561621665955,1.4971805711683797,66369.0,61020.82222471212,4.771580515213153,1.322652954777676,-2.726555020984256,1.0823026056465748,0.1110446634154247,0.4013310659173771,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
wallpath_rf,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.3627473084417296,1.0167697470981216,2.2176294322013854,0.7058963398093536,1.3407791213989255,0.5437114206000951,5.438907702445984,1.5383319153375228,7.215000802993774,1.9986667908659397,0.0265123186958953,0.3688746832921306,3.345866570472717,1.0055827889789537,69171.2,62288.73393528756,1.5634026925258524,0.8816753247879322,3.479735143112743,1.0701131661300562,3.627565442522034,1.0922136290134647,3.3627473084417296,1.0167697470981216,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.370705637814432,1.019160795195354,2.226574965953827,0.7087917589353078,5.451138982772827,1.5410273736750018,68825.0,61977.186267776655,1.5669224403912505,0.8827332128562148,3.487970480353184,1.0726207919482065,3.2500836561581483,0.9732847377059624,2.137583345413208,0.6797118320577019,5.271966299057007,1.5082520279640468,66369.0,61020.82222471212,4.830993531721869,1.389463398307733,-2.707708365686021,1.076451666146806,0.1298913187136588,0.383846672173285,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
multi_wall_residual_idw,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,4.129475733398484,1.393833207228638,2.7360379276275637,0.7136029486067234,1.870123664855957,0.5007348222944141,6.1470044860839845,1.5900576467592011,8.02296485710144,2.222105471773441,0.0506738673105137,0.4235456887901505,4.112423609733582,1.3793454796794138,69171.2,62288.73393528756,3.365532159254341,1.856994239013276,4.215053911077614,1.4951460183262968,4.370323205122495,1.5581859364145914,4.129475733398484,1.393833207228638,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.139854896153331,1.39734076722191,2.7498087825775146,0.7172008812253722,6.1604688367843625,1.594258059118807,68825.0,61977.186267776655,3.373766900251656,1.8594632595528489,4.22564660153244,1.4988922775437588,3.966817020197957,1.2740168835640386,2.657995056629181,0.6839816931510572,6.009729364395142,1.5563929572095934,66369.0,61020.82222471212,6.014101910306648,2.8516363407166656,-1.9409799407292685,0.8173656261666458,0.8966197436704122,0.91593042668137,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
idw,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,4.780633955325499,1.14358625947422,3.5124012775421143,0.8602199025305091,2.6248745040893557,0.6978749808170595,7.813011762619019,1.910833546392742,9.813533290863036,2.4548508874950485,-0.1564893643017858,0.5960755384452864,4.747758364677429,1.1150083979883774,69171.2,62288.73393528756,8.85216599365158,4.008763703484971,4.496318680076469,1.136824801281541,4.478164496227592,1.1069142668732028,4.780633955325499,1.14358625947422,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.792649623461158,1.1464667875669798,3.5300796222686768,0.8645581943892385,7.827557657241821,1.9144755508598092,68825.0,61977.186267776655,8.873404041526147,4.011385564997672,4.507617535952442,1.1396668922942468,4.743693527597899,1.1422698611304765,3.480207085609436,0.8571386769656784,7.748598573684692,1.9058963177779744,66369.0,61020.82222471212,5.417844011556227,1.0134718564533265,-1.2898217188022534,1.238743042924893,1.5477779655974269,0.5921665747049487,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
direct_rf_sparse_anchor,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,5.052566767591446,1.1028334599119811,3.661192337036133,0.8897098058705025,2.6752722625732424,0.9540926168106072,8.532226821899414,1.925966598841854,10.583729745864868,2.4064679698655294,-0.9960636933911592,1.0248264182373077,4.855236092567444,1.0646990440403712,69171.2,62288.73393528756,0.8036842769467537,0.4044191732128779,5.255334712017166,1.1569647497745168,5.529059011646829,1.1457823055581238,5.052566767591446,1.1028334599119811,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.05269165078667,1.1030160413803445,3.661290771484375,0.8898500445425821,8.532295379638672,1.926310849393577,68825.0,61977.186267776655,0.8031917047374278,0.4046051300144018,5.255477292606754,1.1571693575268904,4.981000169002614,1.1003550294121514,3.592864444732666,0.892738702852592,8.421636739730834,1.9253026910049935,66369.0,61020.82222471212,6.061490475474,1.193356917033266,-1.017888906536304,1.067587595203504,1.8197107778633763,0.7295544518933849,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
multi_wall,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,6.070455674127751,1.4510855878628175,4.584707983970642,0.9889154742942192,3.738463844299317,0.9574872964030138,9.396839868545532,1.9515591832726409,11.53687968826294,2.467595785831776,0.0555969542008242,0.4949829084457601,6.053065108299255,1.4389043512863189,69171.2,62288.73393528756,5.647758913354328,2.2894800228193843,6.126553254165498,1.5309386219526755,6.291247792552626,1.590563746620273,6.070455674127751,1.4510855878628175,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.072223222302755,1.4530360489645986,4.585526746749878,0.989203990112722,9.398061052322388,1.9522632548824876,68825.0,61977.186267776655,5.648914336531161,2.291129969227432,6.128337238023659,1.5331652276339047,5.946162885397357,1.3745632770893277,4.527771417617798,0.983365759599068,9.295336391448975,1.9494593006152268,66369.0,61020.82222471212,7.635508135888242,2.78632601271272,0.0,0.0,2.83759968439968,1.2138076708434893,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
direct_rf_geometry,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,6.687319590156975,2.2190619235079283,4.814894146919251,1.7489494096001337,3.5064631042480467,1.660149445585532,11.282507738113404,3.881370612451707,14.040358903884888,4.677199905558203,-1.89490913618356,2.759000343751848,5.966289461135864,1.6936834527398044,69171.2,62288.73393528756,0.864845595566737,0.5558987884061147,6.94503459846921,2.27967533367974,7.316905975074226,2.295349422518196,6.687319590156975,2.2190619235079283,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.687177879197052,2.219192185004685,4.814680913925171,1.7490815128154624,11.28239164161682,3.88153535617918,68825.0,61977.186267776655,0.8645063000548173,0.5561207931737588,6.944899976436594,2.2798379893904346,6.61008647029257,2.2326689028973683,4.7410833444595335,1.7607426918457585,11.16978199195862,3.897073461241161,66369.0,61020.82222471212,7.828561043959661,2.1656513034663005,0.6168639160292236,2.0009355815533185,3.454463600428904,1.7410186431750894,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
log_distance,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,7.499579994125038,2.018782025872848,6.031931704521179,1.7186137166134543,5.213402988433838,1.714902781927194,12.17715369987488,3.245224556763411,14.36502363204956,3.7724970697182902,-0.0604884127975674,0.6541903780464521,7.475727331161499,2.001122502122734,69171.2,62288.73393528756,9.626325938507453,3.821191351316733,7.287160866976064,2.008811347365096,7.261986734475238,2.020265400055812,7.499579994125038,2.018782025872848,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.500003480785285,2.018935933762617,6.032193118095398,1.718699222032834,12.17775611114502,3.245502740390485,68825.0,61977.186267776655,9.62820989361432,3.826013390809592,7.28736470327975,2.008894820127593,7.4929900404542895,2.025436197730496,6.027904651641846,1.7257560200516049,12.1639126701355,3.2507439851447257,66369.0,61020.82222471212,7.663210724327466,1.9138240607056984,1.4291243199972876,1.493676762219754,4.266724004396969,1.3801234071844803,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
direct_extra_all_features,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.8928018832888847,0.8447935713616319,1.916592219114304,0.6114969282614137,1.1380212440490722,0.4330805605354025,4.8101723279953,1.4892451257579833,6.370857831001282,1.861718237487388,-0.2126443154944572,0.3809660261680335,2.8673751101493834,0.8188508132522764,69171.2,62288.73393528756,0.7525134583630287,0.3633591890421003,3.004249514395304,0.8769990734277321,3.1365036967526096,0.8906202339700221,2.8928018832888847,0.8447935713616319,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.904922873214053,0.8473960059445628,1.9286296792030333,0.6149620826961699,4.830542814254761,1.4922043092651824,68479.2,61665.9996840083,0.7535193371176393,0.3638682677208223,3.016871460770807,0.8797275721041208,2.803349403352015,0.8399021385393718,1.8437309188842772,0.5971877331202242,4.655936482429504,1.4966386182841154,66369.0,61020.82222471212,4.161372172329591,0.7227317497760376,-3.0653402761185187,1.1585974328928,-0.0056320111289776,0.0758277147217656,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
direct_rf_all_features,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.898433894417862,0.8194666324540747,1.901147799253464,0.5890818993589564,1.1131504859924315,0.4142153470198086,4.790534789085388,1.4174280061447606,6.378137333869934,1.7699140372632305,-0.1621652678864193,0.3206277663460893,2.879924939632416,0.8062418397935887,69171.2,62288.73393528756,0.7903579419356654,0.4240990638216836,3.008663166855339,0.8509519823855153,3.140792240245853,0.8636417980961406,2.898433894417862,0.8194666324540747,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.9111889373876974,0.822478722552469,1.9143226573467251,0.5930943786777632,4.811959718704224,1.4205581701715269,68479.2,61665.9996840083,0.7919647822446995,0.4256643643327973,3.0219238364207737,0.8540921534635456,2.8036639661415976,0.8080939879881001,1.8255909569263455,0.5713824498470024,4.627225701332092,1.4170214469826783,66369.0,61020.82222471212,4.20997174327945,0.7513995335130482,-3.059708264989541,1.1347956107224306,0.0,0.0,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
wallpath_extra,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.9747883746027464,0.8294058298798603,1.926782251358032,0.6018783941432775,1.1148231658935548,0.4529367428846229,4.816665422439575,1.36058590528175,6.442571941375732,1.6685740420209303,-0.0173555865152739,0.2509652913414791,2.966018404483795,0.8229724892022022,69171.2,62288.73393528756,1.321769005162341,0.7727679223758843,3.076552237497718,0.8621531317055953,3.20768479121619,0.8810811661711623,2.9747883746027464,0.8294058298798603,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.989034020340809,0.8333084552916564,1.942585696697235,0.6069472729873868,4.840405042648316,1.3646109811211786,68479.2,61665.9996840083,1.3277231548873063,0.7761818213901494,3.0912861376922973,0.8662258186268498,2.863928403273406,0.7976047872793414,1.8496236271858213,0.5810026551977602,4.650359184265136,1.3482164874165137,66369.0,61020.82222471212,4.437510893349785,1.089581975614898,-2.983353784804657,1.062996364346779,0.0763544801848847,0.2686337376853158,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
wallpath_rf,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,3.0116236794691,0.8631157905123829,1.9263112316131592,0.6207761575329639,1.0963994369506835,0.4719212935271934,4.837411045074463,1.382765773428272,6.495097171783447,1.6877999914406312,-0.0120558241046965,0.2590350102707088,3.002564712047577,0.8560262908306155,69171.2,62288.73393528756,1.507542172441165,0.8923462012816932,3.1106897074976154,0.8968980589436626,3.245113102797644,0.9167529142451316,3.0116236794691,0.8631157905123829,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.0259614544305173,0.8672586034354952,1.9417624452114104,0.6259311312348411,4.861275375366211,1.386824616713745,68479.2,61665.9996840083,1.5143697688267266,0.8960143974015075,3.125500906454211,0.9012259558421531,2.896552498527861,0.8260935204307294,1.847422819852829,0.5984899017688304,4.665299227714539,1.368633114963668,66369.0,61020.82222471212,4.511735507809594,1.1698038049962949,-2.9465184799383044,1.0551539880921423,0.1131897850512369,0.3190826656694939,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
wallpath_calibrated,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,3.032834712931358,0.7914237095987218,2.069262227535248,0.5557169716681932,1.3103060150146484,0.3991656537474495,5.015758089065551,1.3798997220796991,6.547430011749268,1.7395171318880682,-0.3201199033253361,0.4425644245092931,2.990037456512451,0.765986548955574,69171.2,62288.73393528756,0.8230115971614527,0.367775466678396,3.150016353754121,0.8240781843560445,3.291232245168338,0.8376126437358833,3.032834712931358,0.7914237095987218,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.0462190652097423,0.7943743788831615,2.0840756435394288,0.5596084109607915,5.036454104423523,1.383417680242112,68479.2,61665.9996840083,0.8266180717106525,0.3697599181714079,3.163923592957165,0.8272169476258339,2.940732212191947,0.7735940958411744,1.9978549332618716,0.539059111399335,4.86392667388916,1.3685151464114127,66369.0,61020.82222471212,4.305936725682308,0.8527909101022889,-2.9253074464760447,1.0789037968289246,0.1344008185134962,0.1515844271325824,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
multi_wall_residual_idw,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,3.7050882213470544,1.035793616926253,2.46332839345932,0.6005250346091267,1.6646305084228517,0.4203358024503266,5.604689356803895,1.3964355340254764,7.315287340164184,1.8557621548884176,0.0024082864781375,0.2657575493407851,3.6973804965019226,1.0295769083499826,69171.2,62288.73393528756,2.981034468004786,1.6023704751487766,3.781214198190709,1.0895698695940754,3.928376776238192,1.1334213508449922,3.7050882213470544,1.035793616926253,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.7237762266868737,1.0410298756946623,2.488240427017212,0.606615359757724,5.6294775495529175,1.4027709771790946,68479.2,61665.9996840083,2.9956752327444693,1.607040088719914,3.800282193426726,1.095115635997335,3.567438479088807,0.9670923203467596,2.3908307428359987,0.58035589346516,5.4728867626190185,1.373742050243749,66369.0,61020.82222471212,5.430534727530504,2.0899795256131064,-2.2530539380603485,0.8246549135105813,0.8066543269291924,0.6445635437686573,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
idw,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,4.250288779538097,0.9344554469806576,3.122777454376221,0.6984470257153228,2.335249542236328,0.5630928175740906,6.932884170532226,1.5632968924232993,8.730128044128419,2.000048579183983,-0.1601570285053458,0.3718646114110474,4.233307344436645,0.9243730470260708,69171.2,62288.73393528756,7.837631511496981,3.491550974399949,4.01148848505137,0.9348632933170672,4.00778034427169,0.9090919533630336,4.250288779538097,0.9344554469806576,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.271726542963992,0.9391849642954676,3.154358458995819,0.7055337773242705,6.95941974067688,1.569572594815078,68479.2,61665.9996840083,7.875838677529793,3.499968749824086,4.031712305600019,0.939598243858072,4.211724006379139,0.9331886961003192,3.0895330805778505,0.6943638279767146,6.865257019042969,1.5579242992841758,66369.0,61020.82222471212,4.906511763614748,0.797722758864289,-1.707853379869307,1.1265407541741792,1.3518548851202346,0.4197081585588238,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
direct_rf_sparse_anchor,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,5.038473888306167,1.0490732200492163,3.6478660259246825,0.8439123696391434,2.6513789978027344,0.9076884839101552,8.489729997634887,1.842564050915474,10.54070818901062,2.301315426423844,-0.9208425721209496,0.9763992558122668,4.866240846633911,1.0046815472319404,69171.2,62288.73393528756,0.8191641402399746,0.4101068759390489,5.242679928638935,1.1112402081197217,5.513078884247935,1.1036268794690285,5.038473888306167,1.0490732200492163,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.038926324047261,1.049591486999804,3.648091756820679,0.8443039274461382,8.490406665802002,1.8436591521928063,68479.2,61665.9996840083,0.8186923754375548,0.4101592504065489,5.243160145116375,1.111810495676989,4.966138475992049,1.0471109261764422,3.5795280513763426,0.8463324266357497,8.382483089447021,1.8382978330545685,66369.0,61020.82222471212,6.107270466719529,1.1052700738072896,-0.9196682711012362,0.9221710759358752,2.140039993888305,0.7185981281916249,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
multi_wall,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,5.958142159407403,1.3168612034491736,4.556101053237915,0.9956654551215652,3.726387279510498,0.9322710202127252,9.361474224090577,1.9806489882376697,11.480063318252563,2.471353882669408,0.0153101620195666,0.3323875112029138,5.949849148750305,1.312898618185915,69171.2,62288.73393528756,5.617437780741192,2.1792705930511493,6.005294462005031,1.357555405107936,6.174448177483489,1.3991965603163636,5.958142159407403,1.3168612034491736,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.960202169601721,1.318714240481984,4.557015141487121,0.996246923835338,9.363103939056396,1.9816828578579568,68479.2,61665.9996840083,5.618547838681349,2.179815683629598,6.007366029118122,1.3596139607572046,5.86025979172533,1.2840583661736331,4.505363115310669,0.9926598046550446,9.267213785171508,1.974177359661352,66369.0,61020.82222471212,7.334434101959594,2.195983748110199,0.0,0.0,3.059708264989541,1.1347956107224306,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
direct_rf_geometry,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,6.173671116460058,1.183799945833021,4.367263305664062,1.0211507669146933,3.02754825592041,1.2142592556765792,10.458103424072265,2.085994214933671,13.11006983757019,2.5249183200653085,0.1044812647560611,2.5081639469484505,5.689761817932129,0.9297018541851144,69171.2,62288.73393528756,0.9056146965851534,0.5992107834600766,6.415806307069282,1.2162159098933176,6.77598904147933,1.27082980057085,6.173671116460058,1.183799945833021,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.173364532664015,1.1840406187771162,4.366914755344391,1.0214823147844343,10.457224966049194,2.0860698981699115,68479.2,61665.9996840083,0.905329177007774,0.599270208999297,6.415481079560779,1.2164150790243566,6.065938054012383,1.2053217498854432,4.273787299156189,1.048703536318312,10.283738203048706,2.1200246077829807,66369.0,61020.82222471212,7.928638487572731,1.8016924715750724,0.215528957052655,1.4065378428008977,3.2752372220421964,1.2634220182676863,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
log_distance,0.01,33,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,7.469547790558245,1.9919788096689632,6.009385330200195,1.6984901025869368,5.190916110992432,1.6956522466963229,12.123317403793337,3.191385560599612,14.320634349822996,3.670773810821201,-0.0348111771158874,0.405586493505483,7.460135963439941,1.9862890128135524,69171.2,62288.73393528756,9.550047395973268,3.966986968148124,7.269527495793669,1.9824191156925213,7.255978194894697,1.997106908845172,7.469547790558245,1.9919788096689632,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.470229854528339,1.9923222219129268,6.009823665618897,1.6986275176325132,12.124905164718628,3.192375318572452,68479.2,61665.9996840083,9.55145731009825,3.968899500597427,7.269991219997912,1.982728076469942,7.461526062975754,1.9974568940849944,6.004008526802063,1.7050321279655782,12.107139575958252,3.1949814054728063,66369.0,61020.82222471212,7.649214866087834,1.900769494001804,1.5114056311508413,1.4771806427702183,4.571113896140383,1.423035295449062,250,33,wallpath_pi_task1_final_seed33_r001,results\wallpath_pi_task1_final_seed33_r001\run_1
direct_extra_all_features,0.05,33,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.208037009598794,0.6385494276903739,1.3911398799419403,0.455869061551437,0.7633134384155273,0.2879698977940495,3.544282744884491,1.1741480609700166,4.900385920524597,1.3970734310535615,-0.090464016678161,0.2191130579817433,2.1982233190536498,0.628591737490529,69171.2,62288.73393528756,0.6885251246912408,0.2814231135418322,2.2919442061495774,0.666914784278926,2.392228082492576,0.6837741099997011,2.208037009598794,0.6385494276903739,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.258716222402364,0.6506447595005888,1.4401790125370026,0.4707494708397269,3.6381047987937927,1.186745139267103,65712.4,59174.42195997515,0.6966441431136825,0.2849302791778593,2.3447134915334478,0.6796116584013618,2.113082446701049,0.6328835134624907,1.3233721747398377,0.4409422112479312,3.3710363030433657,1.1715326660387242,66369.0,61020.82222471212,3.476592886393412,0.5620111824657674,-3.663249907893246,1.0950469292980365,-0.0116015531008986,0.0565197292196783,250,33,wallpath_pi_task1_final_seed33_r005,results\wallpath_pi_task1_final_seed33_r005\run_1
direct_rf_all_features,0.05,33,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.2196385626996924,0.6439994514119659,1.3651979508399965,0.4549120267173869,0.7245962448120117,0.2820708823943779,3.516681113243103,1.1811823180500505,4.935935031890869,1.383991884473578,-0.0482860875049373,0.158728410226533,2.2146829147338867,0.6398913342515142,69171.2,62288.73393528756,0.7705009058597584,0.3079014922651099,2.301397044058038,0.673364307596109,2.400967912908879,0.6911245849611171,2.2196385626996924,0.6439994514119659,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.272016841859381,0.6576885912820042,1.4185875670909882,0.4721652078584791,3.615431886196137,1.1962182288679104,65712.4,59174.42195997515,0.7828167755346624,0.3146732345422677,2.3558223009534296,0.6877838164572976,2.1182165110731708,0.6315440126984189,1.294984456539154,0.4365938276164408,3.3340892763137817,1.1699367346930978,66369.0,61020.82222471212,3.543457810776701,0.622218998159764,-3.6516483547923473,1.0856495596880584,0.0,0.0,250,33,wallpath_pi_task1_final_seed33_r005,results\wallpath_pi_task1_final_seed33_r005\run_1
wallpath_extra,0.05,33,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.2446590785447795,0.6747496549621517,1.3212852849960328,0.4713028108329267,0.6358336944580079,0.2900992245292831,3.4756620721817018,1.2042237640842806,4.940281793594361,1.39780044516915,0.0083729878559242,0.1108979880646589,2.2424185700416563,0.6732141518198529,69171.2,62288.73393528756,0.9251833914779796,0.4316856742326743,2.326274460439775,0.7073915146241058,2.4316965790828577,0.730135046049006,2.2446590785447795,0.6747496549621517,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.3011105133829672,0.6916252775561788,1.3799243721961976,0.4929327413561192,3.5828559455871583,1.2209945437413583,65712.4,59174.42195997515,0.9472771580323192,0.4426925886543886,2.384787618693255,0.7250455766496537,2.1248052192361904,0.6506124973680959,1.2461467101573944,0.4490574234552016,3.280889262676239,1.1879034254234877,66369.0,61020.82222471212,3.7231863964157976,0.8679370013959644,-3.62662783894726,1.0699226247028886,0.0250205158450872,0.122019140045992,250,33,wallpath_pi_task1_final_seed33_r005,results\wallpath_pi_task1_final_seed33_r005\run_1
wallpath_rf,0.05,33,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.285581651267301,0.7020948721987972,1.3275348105430602,0.4845251568783333,0.6302439193725586,0.299660304849408,3.4934566168785097,1.2250410893643375,4.989753458023071,1.4316260418249227,0.0077110552315207,0.1175287223075068,2.2831137371063237,0.7004273593022322,69171.2,62288.73393528756,1.0450340282013688,0.5191808124180416,2.3665352892463094,0.7345273585071121,2.474469443679258,0.7578593969786285,2.285581651267301,0.7020948721987972,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.3423116215685584,0.7197644951700782,1.38384233379364,0.5064043615164399,3.6001967730522155,1.2414971183140462,65712.4,59174.42195997515,1.0693187673273334,0.531783761981889,2.4253006623233904,0.75298405649622,2.160305459116226,0.6732419356644188,1.251288076877594,0.4618986914664864,3.2983349504470825,1.2098540487257912,66369.0,61020.82222471212,3.806241549925637,0.9963261565285184,-3.5857052662247386,1.062270276317746,0.0659430885676085,0.1569728399777882,250,33,wallpath_pi_task1_final_seed33_r005,results\wallpath_pi_task1_final_seed33_r005\run_1
